26,0,0,48,0,0,0,0,0,0,0
1,291,22,0,0,0,0,0,0,0,0
0,15,1266,0,0,0,0,0,0,0,0
23,3,3,1013,26,2,0,1,18,0,1
0,18,1,51,42,0,0,0,0,0,0
0,30,53,0,0,123,0,0,1,0,0
0,0,0,0,0,0,174,0,22,11,0
0,0,0,0,0,0,0,2739,61,0,0
0,2,0,1,13,0,0,0,594,1,0
0,0,0,0,0,0,6,0,4,236,0
0,0,0,0,0,0,0,0,0,0,645
