47,0,0,27,0,0,0,0,0,0,0
7,291,14,2,0,0,0,0,0,0,0
0,22,1255,1,0,3,0,0,0,0,0
9,0,2,1042,29,0,0,0,8,0,0
0,1,0,76,35,0,0,0,0,0,0
0,56,11,0,0,138,0,0,2,0,0
0,0,0,0,0,0,176,0,23,7,1
0,0,0,1,0,0,0,2709,90,0,0
4,0,0,2,9,0,2,1,591,0,2
0,0,0,0,0,0,1,0,15,230,0
0,0,0,0,0,0,0,0,0,0,645
