24,0,0,50,0,0,0,0,0,0,0
7,289,18,0,0,0,0,0,0,0,0
0,9,1272,0,0,0,0,0,0,0,0
8,1,3,1045,21,0,4,0,8,0,0
0,7,0,50,55,0,0,0,0,0,0
0,27,47,0,0,133,0,0,0,0,0
0,0,0,0,0,0,179,0,19,9,0
0,0,0,0,0,0,0,2742,58,0,0
2,0,0,2,2,0,0,0,603,0,2
0,0,0,0,0,0,1,0,3,242,0
0,0,0,0,0,0,0,0,0,0,645
