epoch,train_loss,val_loss,val_oa,val_macro_f1,val_weighted_f1,lr
1,0.43428115849100213,0.6254184221166218,0.79417425895034,0.6623978720946686,0.8010488210794826,0.0004999638275996429
2,0.19958122387764188,0.9017987031917134,0.8079045297061466,0.6141678212789364,0.8132712823705094,0.0004998553214170351
3,0.15213909868225267,0.5022605020775696,0.8691133068138073,0.7254074018365597,0.8678794592448044,0.0004996745145042111
4,0.11639491791053803,0.40939146774953356,0.900551777235981,0.7858349620568102,0.9028585500765974,0.0004994214619367081
5,0.10497956093152136,0.4920371686427742,0.8967021686128577,0.7210030396353694,0.8947712770323129,0.0004990962407967894
6,0.08713811540980865,0.4833919588686511,0.9019633003977929,0.7407706425690438,0.9013320557852162,0.0004986989501499647
7,0.07350409346028507,0.47639610542357647,0.9001668163736687,0.7366985089117687,0.900975433390946,0.0004982297110148137
8,0.06180322707759469,1.1982560597672565,0.8289490568458874,0.653567058491087,0.8290343329434704,0.0004976886663261227
9,0.060347238334518966,0.5457565755830753,0.9052996278711665,0.760985835138326,0.9087774494547308,0.0004970759808913449
10,0.04132163835609555,0.5611239826691371,0.9156935711535994,0.7598723609923836,0.9120429122594484,0.000496391841340399
11,0.043842153649220214,0.4798972535626321,0.9168484537405364,0.8148255524288146,0.9187666451236968,0.0004956364560688198
12,0.0351830304254763,1.0120214994266994,0.8272808931092006,0.6674380223117238,0.8411613522355459,0.0004948100551742784
13,0.04143659993965581,0.6801621027427315,0.8860515847555499,0.7516734358172951,0.8961067919616719,0.0004939128903864929
14,0.03642807137823329,0.5719791835604925,0.9070961118952906,0.7934087331586913,0.9132140855728276,0.0004929452349905487
15,0.02957024011463892,0.5223740392911039,0.9189015783395355,0.7727602599944625,0.9193109249912246,0.0004919073837436533
16,0.03099426273481843,0.5620733493777605,0.916463492878224,0.7996315238715539,0.9226586832086939,0.0004907996527853503
17,0.02713521226353873,0.4566611239857959,0.930322083921468,0.7937660813882672,0.9320167084431421,0.0004896223795412205
18,0.021995625909103086,0.7675281900790932,0.8961888874631079,0.7476988511790951,0.8938907778628061,0.0004883759226200986
19,0.031660838638420924,0.58886324235733,0.9191582189144104,0.7712183193304412,0.9180996800761884,0.00048706066170483734
