epoch,train_loss,val_loss,val_oa,val_macro_f1,val_weighted_f1,lr
19,0.030430117571244655,0.5133249915230363,0.9223662261003465,0.7977150761827652,0.925459751618548,0.00048706066170483734
20,0.02340421284462928,0.4490520702985742,0.9407160272039009,0.7859322808906579,0.9379175188967512,0.0004856769974366528
21,0.02846731997732623,0.765732036823166,0.8836134992942384,0.7476427104530953,0.8893660948400323,0.000484225351293085
22,0.019622795204097557,0.53312380187331,0.9263441550109073,0.7786013229737112,0.926712820758453,0.00048270616545961157
23,0.02338966978246447,0.6238794271300255,0.9127422045425382,0.7598962304914161,0.9137697804738325,0.00048111990269495417
24,0.02067572195364665,0.5488161542559029,0.9244193506993456,0.7683395095119909,0.9237255404531853,0.00047946704619011724
25,0.02230203211632346,0.860459269446693,0.8910560759656102,0.7581632780604263,0.8994617882655183,0.00047774809942120397
26,0.021038157548394564,0.7239964609027028,0.9079943539073527,0.7757886625357419,0.9105347392354104,0.00047596358599605174
27,0.014917465483727424,0.6675436307787602,0.9126138842551007,0.7815682875295422,0.9120687563651575,0.00047411404949473696
28,0.021697109491141276,0.5475642181157575,0.9160785320159117,0.7629296437325869,0.9194578575908707,0.0004722000533039948
29,0.01724560739123556,0.6669831577706563,0.9145386885666624,0.7643756776353314,0.918168716369108,0.0004702221804456061
30,0.0214894791541062,0.9618941185284515,0.871936353137431,0.7079404055665371,0.8712254945398865,0.0004681810333988039
31,0.01726116785739073,0.7718827130813102,0.9038881047093545,0.7306884436142712,0.9076498547057869,0.00046607723391675133
32,0.016545024392780407,0.6362357664077744,0.9209547029385345,0.7936746909717004,0.9215308158447094,0.0004639114228371508
33,0.020129207304956587,0.5116311999497981,0.9304504042089055,0.7792209607669957,0.9293168237509378,0.00046168425988703785
34,0.019834970526294026,0.649595533526559,0.9115873219556012,0.7636707854819818,0.9148594965516276,0.00045939642348182203
35,0.017373782145162685,0.541876364888715,0.9251892724239702,0.7758523961583805,0.929003898707251,0.0004570486105186352
36,0.008463302645701897,0.8274632755062956,0.9052996278711665,0.7845247262696808,0.9097530991883946,0.00045464153616404967
37,0.0163954524191406,0.5984384565085773,0.9185166174772231,0.7830926482703323,0.9225798664710578,0.0004521759336362317
38,0.0107837532801813,0.7034787030332907,0.9128705248299757,0.786272147170338,0.9130868858926301,0.00044965255398159615
39,0.014719852193231768,0.7411360487184944,0.9138970871294751,0.7623345724877811,0.9122049149533622,0.00044707216584603023
40,0.015451742447906086,0.7911400368592894,0.9141537277043501,0.7488876662847971,0.9152061371510887,0.00044443555524075693
41,0.012282364384608065,0.6880440067810508,0.9208263826510972,0.7883953299000701,0.9208601865498193,0.000441743525302908
42,0.009839256158275418,0.7176051484340358,0.9183882971897857,0.7703902201984427,0.9182763240043046,0.00043899689605088083
43,0.013374204743244494,0.5945830647534134,0.9239060695495958,0.8009444473496089,0.9268471915911217,0.0004361965041345527
44,0.01200335215722448,0.7535389308902912,0.8979853714872321,0.7299459275958263,0.9051344753020757,0.0004333432025804293
45,0.012082779100658355,0.6826094875357502,0.9181316566149108,0.796941347022327,0.9202407799607722,0.0004304378605318047
46,0.020274206848225906,0.5500150361547367,0.9237777492621584,0.7727154091586993,0.9269255989206941,0.00042748136298401156
47,0.010046197297786186,1.2403698866855113,0.8702681894007442,0.7126790395263698,0.865782883241661,0.00042447461051484315
48,0.008662131722312215,0.7150614180941832,0.9168484537405364,0.7855273220317812,0.9209364310360264,0.0004214185190102286
49,0.005967362730795313,0.7017020550994294,0.9264724752983446,0.8104114341663067,0.9277387267902276,0.00041831401938524523
50,0.012305672256590355,0.6856545334094618,0.9273707173104068,0.7941260654671144,0.9283450653067989,0.0004151620573005528
51,0.008799474360569454,0.804923073017868,0.9106890799435391,0.787345954070167,0.9129807905183296,0.00041196359287433616
52,0.006909145781314617,0.6486600589616425,0.9231361478249711,0.7764900927513885,0.9266523093592322,0.00040871960038984357
53,0.013333780770165568,0.6759979483011797,0.921083023225972,0.7719552729846775,0.9195328497730689,0.00040543106799861123
54,0.010025004182906564,0.6078238831575584,0.9285255998973437,0.7894746655696383,0.9290558139335656,0.00040209899741946206
55,0.0049908528441040545,0.7330681319795143,0.9180033363274733,0.7755373425164891,0.9198360577253317,0.00039872440363337313
