12,0,0,62,0,0,0,0,0,0,0
6,302,3,3,0,0,0,0,0,0,0
0,28,1248,3,1,1,0,0,0,0,0
1,0,0,1061,16,0,0,0,12,0,0
0,0,0,77,35,0,0,0,0,0,0
0,56,16,0,0,132,0,1,2,0,0
0,0,0,0,0,0,177,0,10,20,0
0,0,0,0,0,0,0,2736,64,0,0
0,0,0,13,9,0,0,0,588,0,1
0,0,0,0,0,0,2,0,46,198,0
0,0,0,0,0,0,0,0,0,0,645
